#FILE:                       ,Char_N2_reground_2_11_10.dsu    ,,,,,
#FORMAT:                     ,NETZSCH5                        ,,,,,
#IDENTITY:                   ,Char N2 reground_2_11_10        ,,,,,
#DECIMAL:                    ,POINT                           ,,,,,
#SEPARATOR:                  ,COMMA                           ,,,,,
#MTYPE:                      ,DTA                             ,,,,,
#MSUBTYPE:                   ,                                ,,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C               ,,,,,
#PROJECT:                    ,Torrefaction                    ,,,,,
#DATE/TIME:                  ,2/11/2010 9:33,,,,,
#CORR. FILE:                 ,buoyancy_drying_13_10_10.bsu    ,,,,,
#LABORATORY:                 ,Sustainable Research Energ      ,,,,,
#OPERATOR:                   ,A Saddawi                       ,,,,,
#REMARK:                     ,                                ,,,,,
#SAMPLE:                     ,nonisoth oxid with init drying  ,,,,,
#SAMPLE MASS /mg:            ,10.42,,,,,
#MATERIAL:                   ,char                            ,,,,,
#REFERENCE:                  ,Alumina                         ,,,,,
#REFERENCE MASS /mg:         ,0,,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           ,,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,,
#CORR. CODE:                 ,20,,,,,
#EXO:                        ,-1,,,,,
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min,,,,,
#SEGMENT:                    ,S1-5/5                          ,,,,,
,,,,,,
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,DTG/(%/min),Sensit./(æV/mW),Segment
620.823,121.1825,-0.30301,9.40883,9.80E-03,0.28623,5
620.56,121.195,-0.30419,9.40883,1.31E-03,0.28631,5
620.31598,121.2075,-0.3037,9.40883,-5.65E-03,0.28638,5
620.07001,121.22,-0.30069,9.40883,-1.09E-02,0.28645,5
619.81897,121.2325,-0.30062,9.40883,-1.31E-02,0.28652,5
619.54602,121.245,-0.30012,9.40787,-1.06E-02,0.2866,5
619.315,121.2575,-0.30047,9.40787,-3.30E-03,0.28666,5
619.05902,121.27,-0.29788,9.40787,6.79E-03,0.28674,5
618.81702,121.2825,-0.29823,9.40787,1.60E-02,0.2868,5
618.54602,121.295,-0.29773,9.40883,2.12E-02,0.28688,5
618.297,121.3075,-0.29849,9.40883,2.26E-02,0.28695,5
618.047,121.32,-0.29675,9.40979,2.22E-02,0.28702,5
617.80298,121.3325,-0.29333,9.40883,2.23E-02,0.28709,5
617.534,121.345,-0.29326,9.40979,2.30E-02,0.28716,5
617.29602,121.3575,-0.29361,9.40979,2.28E-02,0.28723,5
617.04498,121.37,-0.29103,9.41075,2.05E-02,0.2873,5
616.802,121.3825,-0.29138,9.41075,1.67E-02,0.28737,5
616.54102,121.395,-0.29173,9.41075,1.37E-02,0.28744,5
616.29401,121.4075,-0.29249,9.41075,1.29E-02,0.28751,5
616.04401,121.42,-0.29075,9.41075,1.50E-02,0.28757,5
615.78497,121.4325,-0.28651,9.41171,1.95E-02,0.28764,5
615.52802,121.445,-0.28644,9.41075,2.42E-02,0.28772,5
615.28699,121.4575,-0.28346,9.41171,2.71E-02,0.28778,5
615.021,121.47,-0.2838,9.41267,2.73E-02,0.28785,5
614.78101,121.4825,-0.28249,9.41267,2.44E-02,0.28792,5
614.53601,121.495,-0.28118,9.41267,1.96E-02,0.28798,5
614.284,121.5075,-0.28069,9.41363,1.47E-02,0.28805,5
614.03003,121.52,-0.28063,9.41267,9.54E-03,0.28812,5
613.78601,121.5325,-0.2764,9.41362,3.08E-03,0.28819,5
613.53497,121.545,-0.27717,9.41362,-4.16E-03,0.28825,5
613.28802,121.5575,-0.27502,9.41362,-1.10E-02,0.28832,5
613.02502,121.57,-0.27412,9.41266,-1.70E-02,0.28839,5
612.78699,121.5825,-0.27531,9.41266,-2.26E-02,0.28845,5
612.52502,121.595,-0.27441,9.41266,-2.95E-02,0.28852,5
612.27899,121.6075,-0.27394,9.41266,-3.79E-02,0.28859,5
612.02197,121.62,-0.27304,9.41171,-4.51E-02,0.28866,5
611.776,121.6325,-0.27173,9.41075,-4.83E-02,0.28872,5
611.51099,121.645,-0.27167,9.40979,-4.64E-02,0.28879,5
611.276,121.6575,-0.27036,9.40979,-4.16E-02,0.28885,5
611.008,121.67,-0.2703,9.40883,-3.73E-02,0.28892,5
610.78601,121.6825,-0.26734,9.40883,-3.59E-02,0.28898,5
610.51898,121.695,-0.26395,9.40883,-3.62E-02,0.28905,5
610.26099,121.7075,-0.26555,9.40787,-3.66E-02,0.28912,5
610.02502,121.72,-0.26715,9.40691,-3.59E-02,0.28918,5
609.76801,121.7325,-0.26709,9.40691,-3.42E-02,0.28924,5
609.51599,121.745,-0.2633,9.40691,-3.25E-02,0.28931,5
609.26501,121.7575,-0.26407,9.40595,-3.08E-02,0.28937,5
608.98999,121.77,-0.26318,9.40595,-2.76E-02,0.28944,5
608.75702,121.7825,-0.2594,9.40499,-2.20E-02,0.2895,5
608.50299,121.795,-0.26017,9.40499,-1.51E-02,0.28957,5
608.255,121.8075,-0.25804,9.40499,-8.57E-03,0.28963,5
607.98901,121.82,-0.25715,9.40499,-3.82E-03,0.2897,5
607.755,121.8325,-0.2571,9.40499,-1.31E-03,0.28976,5
607.48999,121.845,-0.25248,9.40499,-3.13E-04,0.28983,5
607.24597,121.8575,-0.25285,9.40499,-1.90E-05,0.28989,5
606.992,121.87,-0.25155,9.40499,0.00E+00,0.28995,5
606.74402,121.8825,-0.25149,9.40499,1.90E-05,0.29001,5
606.48199,121.895,-0.25185,9.40499,3.13E-04,0.29008,5
606.23999,121.9075,-0.2489,9.40499,1.29E-03,0.29014,5
605.98297,121.92,-0.24926,9.40499,3.51E-03,0.2902,5
605.74402,121.9325,-0.24963,9.40499,7.27E-03,0.29026,5
605.47803,121.945,-0.24544,9.40499,1.16E-02,0.29033,5
605.23499,121.9575,-0.24621,9.40499,1.44E-02,0.29039,5
604.98602,121.97,-0.24492,9.40595,1.44E-02,0.29045,5
604.742,121.9825,-0.24528,9.40595,1.15E-02,0.29051,5
604.49103,121.995,-0.24276,9.40595,6.96E-03,0.29057,5
604.24298,122.0075,-0.24394,9.40595,2.21E-03,0.29063,5
603.98499,122.02,-0.24059,9.40595,-2.20E-03,0.29069,5
603.73901,122.0325,-0.2393,9.40595,-6.65E-03,0.29075,5
603.48798,122.045,-0.23719,9.40595,-1.02E-02,0.29081,5
603.24298,122.0575,-0.23879,9.40595,-1.06E-02,0.29087,5
602.98297,122.07,-0.23709,9.40499,-5.85E-03,0.29094,5
602.73901,122.0825,-0.23457,9.40499,3.83E-03,0.29099,5
602.47803,122.095,-0.23369,9.40499,1.58E-02,0.29106,5
602.23401,122.1075,-0.23365,9.40595,2.63E-02,0.29111,5
601.97601,122.12,-0.23236,9.40595,3.33E-02,0.29118,5
601.737,122.1325,-0.23314,9.40691,3.65E-02,0.29123,5
601.474,122.145,-0.23391,9.40691,3.71E-02,0.2913,5
601.22101,122.1575,-0.23469,9.40787,3.59E-02,0.29135,5
600.95203,122.17,-0.23464,9.40787,3.34E-02,0.29142,5
600.72498,122.1825,-0.22966,9.40883,3.03E-02,0.29147,5
600.46698,122.195,-0.22961,9.40883,2.70E-02,0.29153,5
600.21503,122.2075,-0.22998,9.40883,2.34E-02,0.29159,5
599.97601,122.22,-0.22787,9.40979,1.96E-02,0.29165,5
599.71198,122.2325,-0.22865,9.40979,1.64E-02,0.29171,5
599.46503,122.245,-0.22696,9.40979,1.49E-02,0.29176,5
599.203,122.2575,-0.22568,9.40979,1.51E-02,0.29183,5
598.96802,122.27,-0.22564,9.40979,1.57E-02,0.29188,5
598.711,122.2825,-0.226,9.41075,1.45E-02,0.29194,5
598.45599,122.295,-0.22596,9.41075,1.06E-02,0.292,5
598.20502,122.3075,-0.22591,9.41075,4.75E-03,0.29205,5
597.94202,122.32,-0.22422,9.41075,-1.56E-03,0.29211,5
597.69501,122.3325,-0.225,9.41075,-6.50E-03,0.29217,5
597.45099,122.345,-0.22414,9.41075,-9.54E-03,0.29222,5
597.20599,122.3575,-0.22163,9.40979,-1.03E-02,0.29228,5
596.93799,122.37,-0.22241,9.41075,-8.06E-03,0.29234,5
596.69598,122.3825,-0.22319,9.40979,-2.57E-03,0.29239,5
596.42999,122.395,-0.21945,9.40979,5.35E-03,0.29245,5
596.19702,122.4075,-0.21941,9.40979,1.42E-02,0.2925,5
595.94897,122.42,-0.21732,9.41075,2.30E-02,0.29256,5
595.69598,122.4325,-0.2181,9.41075,3.10E-02,0.29262,5
595.45398,122.445,-0.21601,9.41075,3.81E-02,0.29267,5
595.21301,122.4575,-0.21638,9.41171,4.44E-02,0.29272,5
594.953,122.47,-0.21716,9.41267,4.99E-02,0.29278,5
594.69897,122.4825,-0.2163,9.41267,5.36E-02,0.29283,5
594.44299,122.495,-0.21585,9.41362,5.50E-02,0.29289,5
594.19501,122.5075,-0.21294,9.41459,5.37E-02,0.29294,5
593.94,122.52,-0.21167,9.41555,4.99E-02,0.293,5
593.69702,122.5325,-0.21164,9.41555,4.44E-02,0.29305,5
593.42902,122.545,-0.21159,9.41651,3.81E-02,0.29311,5
593.18103,122.5575,-0.20992,9.41651,3.08E-02,0.29316,5
592.91901,122.57,-0.20988,9.41747,2.21E-02,0.29322,5
592.68402,122.5825,-0.20902,9.41747,1.19E-02,0.29327,5
592.42999,122.595,-0.20735,9.41747,1.31E-03,0.29332,5
592.18402,122.6075,-0.20527,9.41747,-7.75E-03,0.29337,5
591.92102,122.62,-0.20727,9.41747,-1.31E-02,0.29343,5
591.67401,122.6325,-0.20479,9.41651,-1.41E-02,0.29348,5
591.41498,122.645,-0.20066,9.41651,-1.16E-02,0.29354,5
591.177,122.6575,-0.20349,9.41651,-7.28E-03,0.29359,5
590.92798,122.67,-0.20345,9.41651,-3.53E-03,0.29364,5
590.68298,122.6825,-0.20219,9.41651,-1.61E-03,0.29369,5
590.40997,122.695,-0.20174,9.41651,-1.61E-03,0.29375,5
590.16803,122.7075,-0.19722,9.41651,-3.53E-03,0.2938,5
589.92102,122.72,-0.19882,9.41651,-7.28E-03,0.29385,5
589.67297,122.7325,-0.19388,9.41651,-1.16E-02,0.2939,5
589.41101,122.745,-0.1963,9.41651,-1.48E-02,0.29395,5
589.16803,122.7575,-0.19504,9.41555,-1.57E-02,0.294,5
588.90802,122.77,-0.19174,9.41555,-1.51E-02,0.29405,5
588.659,122.7825,-0.19416,9.41555,-1.46E-02,0.2941,5
588.39801,122.795,-0.19208,9.41555,-1.51E-02,0.29416,5
588.16101,122.8075,-0.19083,9.41555,-1.57E-02,0.2942,5
587.90302,122.82,-0.18957,9.41459,-1.44E-02,0.29426,5
587.65302,122.8325,-0.18954,9.41459,-1.03E-02,0.2943,5
587.40997,122.845,-0.18788,9.41459,-3.74E-03,0.29435,5
587.151,122.8575,-0.18866,9.41459,4.09E-03,0.2944,5
586.89801,122.87,-0.18618,9.41459,1.16E-02,0.29445,5
586.659,122.8825,-0.18452,9.41459,1.76E-02,0.2945,5
586.39697,122.895,-0.18531,9.41555,2.17E-02,0.29455,5
586.15302,122.9075,-0.18243,9.41555,2.31E-02,0.2946,5
585.901,122.92,-0.1828,9.41555,2.17E-02,0.29465,5
585.65503,122.9325,-0.18196,9.41651,1.80E-02,0.2947,5
585.39899,122.945,-0.18193,9.41651,1.28E-02,0.29475,5
585.14801,122.9575,-0.18149,9.41651,7.28E-03,0.29479,5
584.90002,122.97,-0.17862,9.41651,2.22E-03,0.29484,5
584.65198,122.9825,-0.17818,9.41651,-2.53E-03,0.29489,5
584.39001,122.995,-0.17693,9.41651,-8.27E-03,0.29494,5
584.14502,123.0075,-0.17568,9.41651,-1.54E-02,0.29499,5
583.89301,123.02,-0.17525,9.41651,-2.30E-02,0.29503,5
583.63,123.0325,-0.17237,9.41555,-2.95E-02,0.29508,5
583.39001,123.045,-0.17356,9.41555,-3.33E-02,0.29513,5
583.12402,123.0575,-0.17272,9.41459,-3.33E-02,0.29518,5
582.89398,123.07,-0.17392,9.41459,-2.92E-02,0.29522,5
582.64301,123.0825,-0.17104,9.41363,-2.11E-02,0.29527,5
582.39502,123.095,-0.17142,9.41363,-8.95E-03,0.29531,5
582.14502,123.1075,-0.17262,9.41363,7.32E-03,0.29536,5
581.883,123.12,-0.16934,9.41363,2.71E-02,0.29541,5
581.63397,123.1325,-0.17013,9.41363,4.70E-02,0.29545,5
581.388,123.145,-0.16645,9.41459,6.18E-02,0.2955,5
581.13599,123.1575,-0.16561,9.41651,6.63E-02,0.29554,5
580.87201,123.17,-0.16152,9.41746,5.92E-02,0.29559,5
580.612,123.1825,-0.1619,9.41842,4.40E-02,0.29564,5
580.37402,123.195,-0.1635,9.41842,2.71E-02,0.29568,5
580.133,123.2075,-0.16145,9.41842,1.37E-02,0.29572,5
579.87701,123.22,-0.15859,9.41842,5.42E-03,0.29577,5
579.61603,123.2325,-0.16018,9.41842,1.33E-03,0.29581,5
579.375,123.245,-0.15854,9.41842,-9.63E-04,0.29586,5
579.133,123.2575,-0.1573,9.41842,-3.51E-03,0.2959,5
578.87,123.27,-0.15647,9.41842,-7.57E-03,0.29594,5
578.61603,123.2825,-0.15563,9.41842,-1.26E-02,0.29599,5
578.35901,123.295,-0.15318,9.41842,-1.70E-02,0.29603,5
578.12097,123.3075,-0.15235,9.41746,-1.98E-02,0.29607,5
577.87,123.32,-0.15273,9.41746,-2.09E-02,0.29612,5
577.61401,123.3325,-0.1519,9.41746,-2.21E-02,0.29616,5
577.36401,123.345,-0.15066,9.41651,-2.61E-02,0.2962,5
577.10999,123.3575,-0.14902,9.41747,-3.29E-02,0.29625,5
576.87201,123.37,-0.149,9.41651,-3.99E-02,0.29629,5
576.62097,123.3825,-0.14614,9.41555,-4.37E-02,0.29633,5
576.36499,123.395,-0.14612,9.41459,-4.14E-02,0.29637,5
576.11298,123.4075,-0.1461,9.41459,-3.23E-02,0.29642,5
575.85797,123.42,-0.14486,9.41363,-1.90E-02,0.29646,5
575.612,123.4325,-0.14161,9.41363,-5.12E-03,0.2965,5
575.36499,123.445,-0.13957,9.41363,5.52E-03,0.29654,5
575.10602,123.4575,-0.14035,9.41459,1.06E-02,0.29658,5
574.85303,123.47,-0.13912,9.41459,1.06E-02,0.29662,5
574.59998,123.4825,-0.1391,9.41459,8.58E-03,0.29666,5
574.34302,123.495,-0.13747,9.41459,8.61E-03,0.29671,5
574.09198,123.5075,-0.13502,9.41459,1.34E-02,0.29675,5
573.86401,123.52,-0.13581,9.41459,2.36E-02,0.29678,5
573.59998,123.5325,-0.13418,9.41459,3.75E-02,0.29683,5
573.341,123.545,-0.13416,9.41555,5.26E-02,0.29687,5
573.09198,123.5575,-0.13333,9.41651,6.71E-02,0.29691,5
572.85303,123.57,-0.13008,9.41747,7.90E-02,0.29694,5
572.60101,123.5825,-0.13047,9.41747,8.60E-02,0.29698,5
572.35101,123.595,-0.12924,9.42034,8.61E-02,0.29702,5
572.09399,123.6075,-0.1272,9.4213,7.94E-02,0.29706,5
571.85199,123.62,-0.12477,9.42226,6.83E-02,0.2971,5
571.60303,123.6325,-0.12556,9.42226,5.60E-02,0.29714,5
571.35101,123.645,-0.12594,9.42322,4.45E-02,0.29718,5
571.09802,123.6575,-0.12472,9.42418,3.40E-02,0.29722,5
570.84802,123.67,-0.1251,9.42418,2.42E-02,0.29725,5
570.59302,123.6825,-0.12469,9.42418,1.51E-02,0.29729,5
570.34497,123.695,-0.11942,9.42418,6.37E-03,0.29733,5
570.09601,123.7075,-0.1182,9.42514,-2.22E-03,0.29737,5
569.84003,123.72,-0.1198,9.42418,-1.08E-02,0.29741,5
569.58301,123.7325,-0.11777,9.42418,-1.81E-02,0.29744,5
569.33502,123.745,-0.11533,9.42418,-2.23E-02,0.29748,5
569.08197,123.7575,-0.11532,9.42322,-2.23E-02,0.29752,5
568.84003,123.77,-0.1149,9.42322,-1.89E-02,0.29755,5
568.58502,123.7825,-0.11166,9.42226,-1.48E-02,0.29759,5
568.33197,123.795,-0.11165,9.42322,-1.21E-02,0.29763,5
568.078,123.8075,-0.11123,9.42322,-1.13E-02,0.29767,5
567.84302,123.82,-0.11122,9.42227,-1.08E-02,0.2977,5
567.58197,123.8325,-0.10838,9.42227,-8.96E-03,0.29774,5
567.336,123.845,-0.10797,9.42227,-4.95E-03,0.29777,5
567.08197,123.8575,-0.10755,9.42227,2.94E-04,0.29781,5
566.836,123.87,-0.10633,9.42227,5.95E-03,0.29784,5
566.57898,123.8825,-0.1039,9.42227,1.12E-02,0.29788,5
566.33197,123.895,-0.10349,9.42227,1.43E-02,0.29791,5
566.07001,123.9075,-0.10347,9.42322,1.43E-02,0.29795,5
565.84399,123.92,-0.10266,9.42322,1.15E-02,0.29798,5
565.57703,123.9325,-0.10184,9.42322,7.21E-03,0.29802,5
565.32599,123.945,-0.10062,9.42322,3.48E-03,0.29805,5
565.06799,123.9575,-9.90E-02,9.42322,1.28E-03,0.29809,5
564.83301,123.97,-9.82E-02,9.42322,3.11E-04,0.29812,5
564.58002,123.9825,-9.66E-02,9.42322,1.88E-05,0.29815,5
564.31897,123.995,-9.49E-02,9.42322,0.00E+00,0.29819,5
564.08099,124.0075,-9.57E-02,9.42322,-1.88E-05,0.29822,5
563.82098,124.02,-9.33E-02,9.42322,-3.11E-04,0.29825,5
563.57599,124.0325,-9.41E-02,9.42322,-1.28E-03,0.29828,5
563.33197,124.045,-9.37E-02,9.42322,-3.50E-03,0.29832,5
563.06897,124.0575,-9.13E-02,9.42322,-7.52E-03,0.29835,5
562.823,124.07,-9.09E-02,9.42322,-1.28E-02,0.29838,5
562.565,124.0825,-9.04E-02,9.42322,-1.81E-02,0.29842,5
562.32001,124.095,-8.96E-02,9.42227,-2.29E-02,0.29845,5
562.06097,124.1075,-8.80E-02,9.42227,-2.69E-02,0.29848,5
561.81702,124.12,-8.60E-02,9.42227,-3.03E-02,0.29851,5
561.56799,124.1325,-8.60E-02,9.42131,-3.33E-02,0.29854,5
561.32202,124.145,-8.60E-02,9.42131,-3.59E-02,0.29857,5
561.06201,124.1575,-8.40E-02,9.42035,-3.71E-02,0.29861,5
560.81702,124.17,-8.40E-02,9.42035,-3.68E-02,0.29864,5
560.56403,124.1825,-8.48E-02,9.41939,-3.46E-02,0.29867,5
560.32599,124.195,-8.31E-02,9.41939,-2.98E-02,0.2987,5
560.06403,124.2075,-8.43E-02,9.41843,-2.30E-02,0.29873,5
559.81097,124.22,-8.27E-02,9.41843,-1.54E-02,0.29876,5
559.54602,124.2325,-8.11E-02,9.41843,-8.58E-03,0.29879,5
559.31,124.245,-8.27E-02,9.41843,-3.51E-03,0.29882,5
559.05902,124.2575,-7.99E-02,9.41843,-1.90E-05,0.29885,5
558.802,124.27,-7.71E-02,9.41843,3.20E-03,0.29888,5
558.56097,124.2825,-7.75E-02,9.41843,7.26E-03,0.29891,5
558.32001,124.295,-7.70E-02,9.41843,1.16E-02,0.29893,5
558.06598,124.3075,-7.86E-02,9.41843,1.44E-02,0.29896,5
557.81799,124.32,-7.70E-02,9.41939,1.44E-02,0.29899,5
557.56097,124.3325,-7.42E-02,9.41939,1.16E-02,0.29902,5
557.30701,124.345,-7.22E-02,9.41939,7.28E-03,0.29905,5
557.06,124.3575,-7.22E-02,9.41939,3.51E-03,0.29908,5
556.81403,124.37,-6.90E-02,9.41939,1.30E-03,0.29911,5
556.56702,124.3825,-7.14E-02,9.41939,3.33E-04,0.29913,5
556.323,124.395,-7.10E-02,9.41939,3.33E-04,0.29916,5
556.06299,124.4075,-6.94E-02,9.41939,1.31E-03,0.29919,5
555.80798,124.42,-6.86E-02,9.41939,3.85E-03,0.29922,5
555.565,124.4325,-6.65E-02,9.41939,8.91E-03,0.29924,5
555.31,124.445,-6.57E-02,9.41939,1.67E-02,0.29927,5
555.065,124.4575,-6.53E-02,9.41939,2.65E-02,0.2993,5
554.81097,124.47,-6.53E-02,9.42035,3.68E-02,0.29932,5
554.552,124.4825,-6.57E-02,9.42035,4.48E-02,0.29935,5
554.29797,124.495,-6.37E-02,9.42131,4.73E-02,0.29938,5
554.04999,124.5075,-6.33E-02,9.42227,4.29E-02,0.2994,5
553.80103,124.52,-6.13E-02,9.42322,3.23E-02,0.29943,5
553.55701,124.5325,-6.13E-02,9.42322,1.88E-02,0.29945,5
553.30499,124.545,-6.25E-02,9.42322,7.47E-03,0.29948,5
553.05298,124.5575,-6.17E-02,9.42322,9.54E-04,0.29951,5
552.79401,124.57,-5.65E-02,9.42226,-1.86E-03,0.29953,5
552.55603,124.5825,-5.73E-02,9.42322,-4.03E-03,0.29956,5
552.30902,124.595,-5.33E-02,9.42322,-6.92E-03,0.29958,5
552.04602,124.6075,-5.53E-02,9.42322,-9.34E-03,0.29961,5
551.79602,124.62,-5.65E-02,9.42226,-8.38E-03,0.29963,5
551.54797,124.6325,-5.48E-02,9.42226,-2.00E-03,0.29965,5
551.30603,124.645,-5.44E-02,9.42226,8.11E-03,0.29968,5
551.04199,124.6575,-5.16E-02,9.42226,1.82E-02,0.2997,5
550.80402,124.67,-5.44E-02,9.42323,2.47E-02,0.29973,5
550.53998,124.6825,-5.20E-02,9.42323,2.57E-02,0.29975,5
550.29901,124.695,-5.00E-02,9.42419,2.17E-02,0.29977,5
550.03601,124.7075,-5.08E-02,9.42419,1.51E-02,0.2998,5
549.79602,124.72,-4.88E-02,9.42419,8.58E-03,0.29982,5
549.539,124.7325,-5.00E-02,9.42419,3.83E-03,0.29984,5
549.29498,124.745,-4.76E-02,9.42419,1.31E-03,0.29986,5
549.04901,124.7575,-4.80E-02,9.42419,3.14E-04,0.29989,5
548.79401,124.77,-4.72E-02,9.42419,0.00E+00,0.29991,5
548.55902,124.7825,-4.40E-02,9.42419,-3.33E-04,0.29993,5
548.31201,124.795,-4.40E-02,9.42419,-1.63E-03,0.29995,5
548.04199,124.8075,-4.32E-02,9.42419,-5.14E-03,0.29997,5
547.784,124.82,-4.36E-02,9.42419,-1.24E-02,0.3,5
547.547,124.8325,-4.12E-02,9.42419,-2.37E-02,0.30002,5
547.30701,124.845,-4.04E-02,9.42419,-3.71E-02,0.30004,5
547.04102,124.8575,-4.16E-02,9.42323,-4.90E-02,0.30006,5
546.79797,124.87,-4.16E-02,9.42226,-5.55E-02,0.30008,5
546.54901,124.8825,-3.92E-02,9.4213,-5.50E-02,0.3001,5
546.29797,124.895,-3.56E-02,9.42034,-4.83E-02,0.30012,5
546.04102,124.9075,-3.28E-02,9.42034,-3.80E-02,0.30014,5
545.79102,124.92,-3.16E-02,9.41939,-2.67E-02,0.30016,5
545.53003,124.9325,-3.32E-02,9.41939,-1.63E-02,0.30018,5
545.29401,124.945,-3.24E-02,9.41939,-7.53E-03,0.3002,5
545.03998,124.9575,-3.04E-02,9.41939,2.57E-05,0.30022,5
544.797,124.97,-2.92E-02,9.41939,7.57E-03,0.30024,5
544.53998,124.9825,-2.96E-02,9.41939,1.60E-02,0.30026,5
544.28601,124.995,-2.60E-02,9.41939,2.51E-02,0.30028,5
544.04303,125.0075,-2.52E-02,9.42035,3.32E-02,0.30029,5
543.77802,125.02,-2.60E-02,9.42035,3.78E-02,0.30031,5
543.53699,125.0325,-2.48E-02,9.4213,3.73E-02,0.30033,5
543.29498,125.045,-2.28E-02,9.42226,3.29E-02,0.30035,5
543.03998,125.0575,-2.32E-02,9.42226,2.74E-02,0.30037,5
542.789,125.07,-2.24E-02,9.42226,2.29E-02,0.30039,5
542.539,125.0825,-2.04E-02,9.42226,2.05E-02,0.3004,5
542.28998,125.095,-2.00E-02,9.42322,1.95E-02,0.30042,5
542.03497,125.1075,-2.08E-02,9.42322,1.92E-02,0.30044,5
541.77301,125.12,-2.12E-02,9.42322,1.89E-02,0.30046,5
541.52502,125.1325,-2.16E-02,9.42322,1.80E-02,0.30047,5
541.27698,125.145,-1.88E-02,9.42418,1.61E-02,0.30049,5
541.034,125.1575,-1.52E-02,9.42418,1.32E-02,0.30051,5
540.78699,125.17,-1.76E-02,9.42418,1.11E-02,0.30052,5
540.52399,125.1825,-1.48E-02,9.42418,1.21E-02,0.30054,5
540.289,125.195,-1.44E-02,9.42418,1.61E-02,0.30055,5
540.02802,125.2075,-1.44E-02,9.42418,2.08E-02,0.30057,5
539.79102,125.22,-1.40E-02,9.42514,2.28E-02,0.30058,5
539.53003,125.2325,-1.40E-02,9.42514,1.97E-02,0.3006,5
539.27802,125.245,-1.16E-02,9.4261,1.23E-02,0.30062,5
539.026,125.2575,-1.28E-02,9.4261,4.40E-03,0.30063,5
538.79401,125.27,-1.12E-02,9.42514,-1.31E-03,0.30064,5
538.53699,125.2825,-9.97E-03,9.42514,-3.91E-03,0.30066,5
538.28998,125.295,-1.08E-02,9.4261,-3.78E-03,0.30067,5
538.03699,125.3075,-9.18E-03,9.42514,-2.33E-03,0.30069,5
537.784,125.32,-5.59E-03,9.42514,-1.30E-03,0.3007,5
537.53302,125.3325,-5.19E-03,9.42514,-1.21E-03,0.30072,5
