#FILE:                       ,char_NF_23_06_10.dsu            ,,,,
#FORMAT:                     ,NETZSCH5                        ,,,,
#IDENTITY:                   ,char NF                         ,,,,
#DECIMAL:                    ,POINT                           ,,,,
#SEPARATOR:                  ,COMMA                           ,,,,
#MTYPE:                      ,DTA                             ,,,,
#MSUBTYPE:                   ,                                ,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C               ,,,,
#PROJECT:                    ,Torrefaction                    ,,,,
#DATE/TIME:                  ,23/06/2010 16:36:56             ,,,,
#CORR. FILE:                 ,char_GF_23_06_10.bsu            ,,,,
#LABORATORY:                 ,Sustainable Research Energ      ,,,,
#OPERATOR:                   ,EMF                             ,,,,
#REMARK:                     ,                                ,,,,
#SAMPLE:                     ,nonisoth oxid with init drying  ,,,,
#SAMPLE MASS /mg:            ,10.33,,,,
#MATERIAL:                   ,Alumina                         ,,,,
#REFERENCE:                  ,Alumina                         ,,,,
#REFERENCE MASS /mg:         ,0,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           ,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,
#CORR. CODE:                 ,20,,,,
#EXO:                        ,-1,,,,
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min,,,,
#SEGMENT:                    ,S1-5/5                          ,,,,
,,,,,
##Temp./?C,Time/min,DTA/(mW/mg),Mass/%,Sensit./(‘V/mW),Segment
241.338,141.845,-8.70E-02,10.11811,0.20449,5
241.179,141.8575,-8.35E-02,10.11617,0.20439,5
241.02299,141.87,-8.47E-02,10.11423,0.2043,5
240.87199,141.88251,-8.53E-02,10.11036,0.20422,5
240.72099,141.895,-8.71E-02,10.10649,0.20413,5
240.558,141.9075,-8.54E-02,10.10455,0.20404,5
240.399,141.92,-8.54E-02,10.10165,0.20394,5
240.245,141.9325,-8.73E-02,10.10068,0.20386,5
240.082,141.94501,-8.55E-02,10.10165,0.20376,5
239.935,141.9575,-8.61E-02,10.10262,0.20368,5
239.77699,141.97,-8.44E-02,10.10358,0.20359,5
239.621,141.9825,-8.56E-02,10.10649,0.2035,5
239.465,141.995,-8.69E-02,10.10939,0.20341,5
239.30701,142.00751,-8.75E-02,10.11229,0.20331,5
239.147,142.02,-7.98E-02,10.11423,0.20322,5
239.00101,142.0325,-8.46E-02,10.11713,0.20314,5
238.849,142.045,-8.46E-02,10.11714,0.20305,5
238.683,142.0575,-8.35E-02,10.11714,0.20295,5
238.534,142.07001,-8.05E-02,10.11714,0.20287,5
238.37,142.0825,-8.35E-02,10.1181,0.20277,5
238.21001,142.095,-8.54E-02,10.12004,0.20268,5
238.05901,142.1075,-8.48E-02,10.12197,0.20259,5
237.91,142.12,-8.54E-02,10.12294,0.20251,5
237.758,142.13251,-8.49E-02,10.12391,0.20242,5
237.608,142.145,-8.73E-02,10.12585,0.20233,5
237.446,142.1575,-8.62E-02,10.12875,0.20224,5
237.3,142.17,-8.56E-02,10.13069,0.20215,5
237.142,142.1825,-8.74E-02,10.13166,0.20206,5
236.991,142.19501,-8.27E-02,10.13166,0.20197,5
236.825,142.2075,-8.21E-02,10.13069,0.20188,5
236.67999,142.22,-7.98E-02,10.13069,0.20179,5
236.52699,142.2325,-8.28E-02,10.12972,0.20171,5
236.371,142.245,-8.52E-02,10.12778,0.20162,5
236.22301,142.25751,-8.35E-02,10.12584,0.20153,5
236.076,142.27,-8.23E-02,10.12294,0.20144,5
235.923,142.2825,-8.35E-02,10.12004,0.20136,5
235.76601,142.295,-8.42E-02,10.11714,0.20127,5
235.612,142.3075,-8.12E-02,10.1152,0.20118,5
235.45799,142.32001,-8.42E-02,10.11326,0.20109,5
235.30701,142.3325,-8.13E-02,10.11229,0.201,5
235.147,142.345,-7.95E-02,10.11132,0.20091,5
235.00101,142.3575,-7.95E-02,10.11132,0.20082,5
234.847,142.37,-8.14E-02,10.11035,0.20073,5
234.69099,142.38251,-8.14E-02,10.11132,0.20064,5
234.543,142.395,-8.09E-02,10.11133,0.20056,5
234.39,142.4075,-7.85E-02,10.1123,0.20047,5
234.233,142.42,-8.15E-02,10.11423,0.20038,5
234.092,142.4325,-7.85E-02,10.1152,0.20029,5
233.94501,142.44501,-7.86E-02,10.11713,0.20021,5
233.774,142.4575,-7.98E-02,10.1181,0.20011,5
233.634,142.47,-7.80E-02,10.11907,0.20003,5
233.48,142.4825,-7.99E-02,10.11907,0.19994,5
233.336,142.495,-7.87E-02,10.12004,0.19986,5
233.173,142.50751,-7.63E-02,10.12101,0.19976,5
233.03101,142.52,-7.70E-02,10.12004,0.19968,5
232.88,142.5325,-7.46E-02,10.12004,0.19959,5
232.726,142.545,-7.64E-02,10.12004,0.1995,5
232.578,142.5575,-7.52E-02,10.12004,0.19942,5
232.416,142.57001,-7.47E-02,10.12004,0.19932,5
232.27699,142.5825,-7.59E-02,10.11907,0.19924,5
232.12,142.595,-7.47E-02,10.11907,0.19915,5
231.97301,142.6075,-7.36E-02,10.11907,0.19906,5
231.82401,142.62,-7.48E-02,10.11907,0.19898,5
231.67101,142.63251,-7.12E-02,10.11907,0.19889,5
231.52299,142.645,-7.43E-02,10.12101,0.1988,5
231.36501,142.6575,-7.49E-02,10.121,0.19871,5
231.215,142.67,-7.55E-02,10.12197,0.19862,5
231.062,142.6825,-7.62E-02,10.12294,0.19854,5
230.92999,142.69501,-7.38E-02,10.12391,0.19846,5
230.763,142.7075,-7.69E-02,10.12391,0.19836,5
230.61,142.72,-7.75E-02,10.12488,0.19827,5
230.465,142.7325,-7.39E-02,10.12488,0.19819,5
230.308,142.745,-7.76E-02,10.12488,0.19809,5
230.166,142.75751,-7.58E-02,10.12585,0.19801,5
230.02499,142.77,-7.89E-02,10.12585,0.19793,5
229.87199,142.7825,-7.71E-02,10.12585,0.19784,5
229.71899,142.795,-7.59E-02,10.12585,0.19775,5
229.57201,142.8075,-7.53E-02,10.12778,0.19767,5
229.424,142.82001,-7.41E-02,10.12875,0.19758,5
229.28,142.8325,-6.92E-02,10.12972,0.1975,5
229.12801,142.845,-7.11E-02,10.13069,0.19741,5
228.974,142.8575,-7.18E-02,10.13069,0.19732,5
228.83701,142.87,-7.12E-02,10.13068,0.19724,5
228.67799,142.88251,-7.24E-02,10.13068,0.19715,5
228.534,142.895,-7.43E-02,10.12972,0.19706,5
228.382,142.9075,-7.56E-02,10.12875,0.19698,5
228.237,142.92,-7.50E-02,10.12779,0.19689,5
228.078,142.9325,-7.44E-02,10.12778,0.1968,5
227.948,142.94501,-7.69E-02,10.12778,0.19672,5
227.78999,142.9575,-7.38E-02,10.12681,0.19663,5
227.658,142.97,-7.08E-02,10.12681,0.19655,5
227.49001,142.9825,-7.21E-02,10.12584,0.19646,5
227.35899,142.995,-7.33E-02,10.12584,0.19638,5
227.202,143.00751,-7.03E-02,10.12487,0.19629,5
227.05901,143.02,-7.09E-02,10.12391,0.19621,5
226.91701,143.0325,-7.59E-02,10.12294,0.19612,5
226.76199,143.045,-7.35E-02,10.12198,0.19603,5
226.616,143.0575,-7.23E-02,10.12004,0.19595,5
226.466,143.07001,-7.23E-02,10.1181,0.19586,5
226.332,143.0825,-6.80E-02,10.11714,0.19578,5
226.177,143.095,-6.86E-02,10.11713,0.19569,5
226.026,143.1075,-6.93E-02,10.11713,0.1956,5
225.87601,143.12,-6.99E-02,10.1181,0.19552,5
225.728,143.13251,-7.12E-02,10.11811,0.19543,5
225.58501,143.145,-7.25E-02,10.12101,0.19535,5
225.437,143.1575,-7.25E-02,10.12295,0.19526,5
225.29601,143.17,-7.19E-02,10.12391,0.19518,5
225.151,143.1825,-7.07E-02,10.12488,0.19509,5
225.009,143.19501,-7.07E-02,10.12488,0.195,5
224.86,143.2075,-7.20E-02,10.12488,0.19492,5
224.711,143.22,-7.20E-02,10.12488,0.19484,5
224.57201,143.2325,-7.27E-02,10.12488,0.19475,5
224.423,143.245,-7.02E-02,10.12391,0.19467,5
224.278,143.25751,-6.72E-02,10.12391,0.19458,5
224.125,143.27,-7.28E-02,10.12391,0.19449,5
223.98399,143.2825,-7.41E-02,10.12391,0.19441,5
223.84399,143.295,-6.91E-02,10.12294,0.19433,5
223.7,143.3075,-7.16E-02,10.12294,0.19425,5
223.552,143.32001,-7.35E-02,10.12197,0.19416,5
223.412,143.3325,-7.36E-02,10.12197,0.19408,5
223.269,143.345,-7.11E-02,10.12197,0.19399,5
223.11099,143.3575,-6.86E-02,10.121,0.1939,5
222.983,143.37,-7.12E-02,10.121,0.19383,5
222.83099,143.38251,-7.00E-02,10.12101,0.19374,5
222.689,143.395,-7.00E-02,10.12004,0.19366,5
222.536,143.4075,-7.00E-02,10.12004,0.19357,5
222.39999,143.42,-6.94E-02,10.11907,0.19349,5
222.255,143.4325,-6.44E-02,10.11907,0.1934,5
222.11,143.44501,-7.07E-02,10.11907,0.19332,5
221.967,143.4575,-6.64E-02,10.11907,0.19323,5
221.825,143.47,-6.64E-02,10.1181,0.19315,5
221.675,143.4825,-6.71E-02,10.1181,0.19306,5
221.545,143.495,-6.96E-02,10.11907,0.19299,5
221.405,143.50751,-6.71E-02,10.1181,0.1929,5
221.263,143.52,-6.90E-02,10.11907,0.19282,5
221.105,143.5325,-6.91E-02,10.12003,0.19273,5
220.976,143.545,-6.97E-02,10.121,0.19265,5
220.825,143.5575,-6.85E-02,10.12101,0.19257,5
220.681,143.57001,-6.73E-02,10.12198,0.19248,5
220.548,143.5825,-6.79E-02,10.12295,0.1924,5
220.39101,143.595,-6.86E-02,10.12391,0.19231,5
220.248,143.6075,-6.86E-02,10.12294,0.19223,5
220.103,143.62,-7.24E-02,10.12391,0.19214,5
219.974,143.63251,-7.06E-02,10.12391,0.19207,5
219.827,143.645,-7.19E-02,10.12391,0.19198,5
219.687,143.6575,-6.87E-02,10.12391,0.1919,5
219.53,143.67,-6.75E-02,10.12294,0.19181,5
219.397,143.6825,-7.01E-02,10.12198,0.19173,5
219.252,143.69501,-7.13E-02,10.12101,0.19165,5
219.099,143.7075,-6.89E-02,10.12004,0.19156,5
218.963,143.72,-6.57E-02,10.12004,0.19148,5
218.825,143.7325,-6.76E-02,10.1181,0.1914,5
218.68401,143.745,-6.45E-02,10.1181,0.19131,5
218.541,143.75751,-6.71E-02,10.11713,0.19123,5
218.401,143.77,-6.77E-02,10.11713,0.19115,5
218.25,143.7825,-6.84E-02,10.1181,0.19106,5
218.114,143.795,-6.53E-02,10.12004,0.19098,5
217.96899,143.8075,-6.85E-02,10.12101,0.1909,5
217.841,143.82001,-6.72E-02,10.12198,0.19082,5
217.679,143.8325,-6.66E-02,10.12391,0.19073,5
217.54601,143.845,-6.60E-02,10.12391,0.19065,5
217.40601,143.8575,-6.41E-02,10.12391,0.19056,5
217.257,143.87,-6.80E-02,10.12487,0.19048,5
217.13,143.88251,-6.48E-02,10.12584,0.1904,5
216.985,143.895,-6.42E-02,10.12488,0.19032,5
216.841,143.9075,-6.74E-02,10.12488,0.19023,5
216.70799,143.92,-6.17E-02,10.12488,0.19015,5
216.562,143.9325,-5.98E-02,10.12391,0.19007,5
216.422,143.94501,-6.43E-02,10.12294,0.18999,5
216.28,143.9575,-6.18E-02,10.12197,0.18991,5
216.146,143.97,-6.37E-02,10.121,0.18983,5
215.994,143.9825,-6.44E-02,10.12003,0.18974,5
215.85899,143.995,-6.19E-02,10.11907,0.18966,5
215.71201,144.00751,-6.38E-02,10.1181,0.18957,5
215.58501,144.02,-6.26E-02,10.11713,0.1895,5
215.44701,144.0325,-6.26E-02,10.11617,0.18942,5
215.30099,144.045,-6.39E-02,10.11713,0.18933,5
215.17101,144.0575,-6.14E-02,10.11519,0.18926,5
215.026,144.07001,-6.14E-02,10.11519,0.18917,5
214.879,144.0825,-5.89E-02,10.11617,0.18909,5
214.74899,144.095,-6.15E-02,10.11617,0.18901,5
214.606,144.1075,-6.21E-02,10.1181,0.18892,5
214.467,144.12,-6.02E-02,10.11907,0.18884,5
214.334,144.13251,-5.96E-02,10.12004,0.18877,5
214.192,144.145,-5.90E-02,10.12197,0.18868,5
214.06799,144.1575,-5.58E-02,10.12294,0.18861,5
213.923,144.17,-5.58E-02,10.12488,0.18852,5
213.789,144.1825,-5.91E-02,10.12391,0.18845,5
213.653,144.19501,-5.78E-02,10.12487,0.18837,5
213.50101,144.2075,-5.59E-02,10.12487,0.18828,5
213.386,144.22,-5.72E-02,10.12487,0.18821,5
213.222,144.2325,-5.85E-02,10.12487,0.18811,5
213.08099,144.245,-5.86E-02,10.12487,0.18803,5
212.95399,144.25751,-5.99E-02,10.12584,0.18796,5
212.81,144.27,-5.67E-02,10.12584,0.18787,5
212.67799,144.2825,-5.67E-02,10.12584,0.1878,5
212.536,144.295,-5.74E-02,10.12584,0.18771,5
212.40601,144.3075,-5.55E-02,10.12584,0.18763,5
212.26801,144.32001,-5.10E-02,10.12488,0.18755,5
212.131,144.3325,-5.29E-02,10.12488,0.18747,5
211.98,144.345,-5.42E-02,10.12391,0.18739,5
211.855,144.3575,-5.30E-02,10.12391,0.18731,5
211.71201,144.37,-5.56E-02,10.12295,0.18723,5
211.573,144.38251,-5.50E-02,10.12198,0.18715,5
211.44501,144.395,-5.37E-02,10.12101,0.18707,5
211.3,144.4075,-5.50E-02,10.11907,0.18699,5
211.177,144.42,-5.70E-02,10.1181,0.18691,5
211.019,144.4325,-5.31E-02,10.11713,0.18682,5
210.89799,144.44501,-5.64E-02,10.11616,0.18675,5
210.755,144.4575,-5.45E-02,10.11423,0.18667,5
210.616,144.47,-5.64E-02,10.11423,0.18659,5
210.479,144.4825,-5.13E-02,10.11326,0.18651,5
210.342,144.495,-5.26E-02,10.11423,0.18642,5
210.215,144.50751,-5.13E-02,10.1152,0.18635,5
210.075,144.52,-5.52E-02,10.11714,0.18627,5
209.942,144.5325,-5.33E-02,10.11907,0.18619,5
209.80701,144.545,-5.33E-02,10.12101,0.18611,5
209.67,144.5575,-5.27E-02,10.12198,0.18603,5
209.52901,144.57001,-5.40E-02,10.12488,0.18595,5
209.39799,144.5825,-5.27E-02,10.12681,0.18587,5
209.26199,144.595,-5.41E-02,10.12778,0.18579,5
209.133,144.6075,-5.41E-02,10.12778,0.18572,5
208.998,144.62,-5.15E-02,10.12778,0.18564,5
208.85899,144.63251,-5.22E-02,10.12778,0.18555,5
208.715,144.645,-5.09E-02,10.12875,0.18547,5
208.586,144.6575,-5.09E-02,10.12875,0.18539,5
208.455,144.67,-5.22E-02,10.12972,0.18532,5
208.30499,144.6825,-5.42E-02,10.13068,0.18523,5
208.173,144.69501,-5.56E-02,10.13068,0.18515,5
208.04201,144.7075,-5.56E-02,10.13068,0.18507,5
207.903,144.72,-5.49E-02,10.13165,0.18499,5
207.77,144.7325,-5.43E-02,10.13165,0.18492,5
207.629,144.745,-5.50E-02,10.13069,0.18483,5
207.507,144.75751,-5.50E-02,10.12972,0.18476,5
207.364,144.77,-5.11E-02,10.12875,0.18468,5
207.235,144.7825,-5.11E-02,10.12682,0.1846,5
207.097,144.795,-4.85E-02,10.12585,0.18452,5
206.961,144.8075,-5.31E-02,10.12391,0.18444,5
206.827,144.82001,-5.25E-02,10.12197,0.18436,5
206.70799,144.8325,-5.12E-02,10.12197,0.18429,5
206.57001,144.845,-5.12E-02,10.121,0.18421,5
206.433,144.8575,-5.39E-02,10.121,0.18413,5
206.313,144.87,-5.06E-02,10.121,0.18406,5
206.17101,144.88251,-5.20E-02,10.121,0.18398,5
206.034,144.895,-4.80E-02,10.12004,0.1839,5
205.90199,144.9075,-4.81E-02,10.12004,0.18382,5
205.76401,144.92,-4.68E-02,10.12004,0.18374,5
205.63,144.9325,-5.01E-02,10.12004,0.18366,5
205.5,144.94501,-4.88E-02,10.11907,0.18358,5
205.36099,144.9575,-5.08E-02,10.11907,0.1835,5
205.23,144.97,-4.68E-02,10.11907,0.18342,5
205.099,144.9825,-4.88E-02,10.11811,0.18335,5
204.97501,144.995,-4.95E-02,10.11811,0.18327,5
204.83701,145.00751,-5.35E-02,10.11714,0.18319,5
204.70799,145.02,-5.02E-02,10.11714,0.18311,5
204.567,145.0325,-5.02E-02,10.1181,0.18303,5
204.44,145.045,-4.76E-02,10.11907,0.18296,5
204.302,145.0575,-4.76E-02,10.11907,0.18288,5
204.177,145.07001,-4.70E-02,10.12003,0.18281,5
204.039,145.0825,-4.77E-02,10.121,0.18272,5
203.908,145.095,-4.57E-02,10.12294,0.18264,5
203.772,145.1075,-4.84E-02,10.12294,0.18257,5
203.646,145.12,-4.77E-02,10.12391,0.18249,5
203.524,145.13251,-4.78E-02,10.12488,0.18242,5
203.382,145.145,-4.65E-02,10.12681,0.18234,5
203.25101,145.1575,-4.71E-02,10.12681,0.18226,5
203.12,145.17,-4.65E-02,10.12779,0.18218,5
202.989,145.1825,-4.52E-02,10.12584,0.18211,5
202.85001,145.19501,-4.45E-02,10.12488,0.18203,5
202.726,145.2075,-4.59E-02,10.12391,0.18195,5
202.589,145.22,-4.66E-02,10.12294,0.18187,5
202.46001,145.2325,-4.66E-02,10.12004,0.1818,5
202.339,145.245,-4.13E-02,10.1181,0.18173,5
202.19901,145.25751,-4.66E-02,10.11617,0.18164,5
202.069,145.27,-4.53E-02,10.11326,0.18157,5
201.93401,145.2825,-4.47E-02,10.11132,0.18149,5
201.8,145.295,-4.60E-02,10.10939,0.18141,5
201.67101,145.3075,-4.54E-02,10.10842,0.18133,5
201.543,145.32001,-4.41E-02,10.10939,0.18126,5
201.418,145.3325,-4.41E-02,10.10842,0.18118,5
201.278,145.345,-4.28E-02,10.10939,0.1811,5
201.14999,145.3575,-4.08E-02,10.11036,0.18103,5
201.017,145.37,-4.48E-02,10.11133,0.18095,5
200.892,145.38251,-4.21E-02,10.11327,0.18088,5
200.758,145.395,-4.48E-02,10.11616,0.1808,5
200.63699,145.4075,-4.15E-02,10.11907,0.18073,5
200.493,145.42,-4.22E-02,10.12101,0.18064,5
200.36501,145.4325,-4.09E-02,10.12198,0.18057,5
200.25,145.44501,-4.63E-02,10.12391,0.1805,5
200.116,145.4575,-4.36E-02,10.12391,0.18042,5
199.98199,145.47,-4.23E-02,10.12391,0.18034,5
199.847,145.4825,-4.23E-02,10.12391,0.18026,5
199.72701,145.495,-4.16E-02,10.12391,0.18019,5
199.588,145.50751,-4.10E-02,10.12391,0.18011,5
199.46001,145.52,-4.17E-02,10.12391,0.18003,5
199.33,145.5325,-3.43E-02,10.12391,0.17996,5
199.205,145.545,-3.63E-02,10.12391,0.17988,5
199.077,145.5575,-3.77E-02,10.12391,0.17981,5
198.94701,145.57001,-3.97E-02,10.12295,0.17973,5
198.815,145.5825,-3.84E-02,10.12295,0.17965,5
198.67999,145.595,-3.71E-02,10.12198,0.17958,5
198.564,145.6075,-3.30E-02,10.12101,0.17951,5
198.44099,145.62,-3.51E-02,10.12004,0.17944,5
198.302,145.63251,-3.85E-02,10.11907,0.17935,5
198.175,145.645,-3.78E-02,10.1181,0.17928,5
198.054,145.6575,-3.85E-02,10.11713,0.17921,5
197.925,145.67,-3.85E-02,10.1152,0.17913,5
197.79601,145.6825,-3.72E-02,10.11423,0.17906,5
197.66,145.69501,-3.72E-02,10.11326,0.17898,5
197.54201,145.7075,-3.45E-02,10.11133,0.17891,5
197.40401,145.72,-3.86E-02,10.11036,0.17882,5
197.286,145.7325,-3.59E-02,10.10939,0.17876,5
197.158,145.745,-3.45E-02,10.11036,0.17868,5
197.035,145.75751,-3.05E-02,10.11133,0.17861,5
196.88901,145.77,-3.86E-02,10.11326,0.17852,5
196.769,145.7825,-3.46E-02,10.11423,0.17845,5
196.63499,145.795,-3.60E-02,10.1152,0.17837,5
196.51199,145.8075,-3.53E-02,10.11617,0.1783,5
196.381,145.82001,-3.19E-02,10.11617,0.17822,5
196.26199,145.8325,-3.26E-02,10.11714,0.17815,5
196.12801,145.845,-3.33E-02,10.1181,0.17808,5
196.01401,145.8575,-3.40E-02,10.12004,0.17801,5
195.87601,145.87,-3.60E-02,10.12004,0.17793,5
195.758,145.88251,-3.47E-02,10.12197,0.17786,5
195.621,145.895,-3.54E-02,10.12391,0.17778,5
195.49699,145.9075,-3.68E-02,10.12584,0.17771,5
195.37801,145.92,-3.61E-02,10.12778,0.17764,5
195.245,145.9325,-3.61E-02,10.12971,0.17756,5
195.123,145.94501,-3.27E-02,10.13068,0.17749,5
194.99899,145.9575,-3.41E-02,10.13165,0.17741,5
194.871,145.97,-3.62E-02,10.13165,0.17734,5
194.745,145.9825,-3.41E-02,10.13262,0.17726,5
194.616,145.995,-3.41E-02,10.13262,0.17719,5
194.489,146.00751,-3.28E-02,10.13262,0.17711,5
194.36099,146.02,-3.21E-02,10.13262,0.17704,5
194.237,146.0325,-3.08E-02,10.13262,0.17697,5
194.11501,146.045,-3.42E-02,10.13359,0.17689,5
193.993,146.0575,-3.63E-02,10.13359,0.17682,5
193.86301,146.07001,-3.70E-02,10.13456,0.17675,5
193.735,146.0825,-3.63E-02,10.13456,0.17667,5
193.61301,146.095,-3.49E-02,10.13456,0.1766,5
193.49001,146.1075,-3.50E-02,10.13552,0.17653,5
193.35899,146.12,-3.57E-02,10.1365,0.17645,5
193.22701,146.13251,-3.70E-02,10.13553,0.17637,5
193.10899,146.145,-3.43E-02,10.13553,0.1763,5
192.98399,146.1575,-3.71E-02,10.1365,0.17623,5
192.862,146.17,-3.43E-02,10.1365,0.17616,5
192.73199,146.1825,-3.37E-02,10.1365,0.17608,5
192.61,146.19501,-3.71E-02,10.13649,0.17601,5
192.49001,146.2075,-3.51E-02,10.13649,0.17594,5
192.355,146.22,-3.51E-02,10.13456,0.17586,5
192.239,146.2325,-3.17E-02,10.13359,0.17579,5
192.108,146.245,-3.44E-02,10.13166,0.17571,5
191.987,146.25751,-2.96E-02,10.12972,0.17564,5
191.851,146.27,-3.65E-02,10.12779,0.17556,5
191.726,146.2825,-3.72E-02,10.12488,0.17549,5
191.61,146.295,-3.52E-02,10.12197,0.17542,5
191.494,146.3075,-3.80E-02,10.12101,0.17535,5
191.36099,146.32001,-3.59E-02,10.12101,0.17528,5
191.24001,146.3325,-3.87E-02,10.12004,0.17521,5
191.108,146.345,-3.18E-02,10.12101,0.17512,5
190.996,146.3575,-3.39E-02,10.12101,0.17506,5
190.87,146.37,-3.11E-02,10.12198,0.17499,5
190.75101,146.38251,-3.18E-02,10.12294,0.17492,5
190.61301,146.395,-3.11E-02,10.12294,0.17484,5
190.49699,146.4075,-2.91E-02,10.12391,0.17477,5
190.367,146.42,-3.12E-02,10.12391,0.17469,5
190.245,146.4325,-3.88E-02,10.12391,0.17462,5
190.125,146.44501,-3.60E-02,10.12391,0.17455,5
190.006,146.4575,-3.40E-02,10.12391,0.17448,5
189.875,146.47,-3.12E-02,10.12391,0.1744,5
189.75301,146.4825,-3.05E-02,10.12391,0.17433,5
189.634,146.495,-3.40E-02,10.12391,0.17426,5
189.51801,146.50751,-3.20E-02,10.12391,0.17419,5
189.38499,146.52,-2.92E-02,10.12391,0.17412,5
189.26801,146.5325,-3.06E-02,10.12488,0.17405,5
189.149,146.545,-2.64E-02,10.12585,0.17398,5
189.022,146.5575,-2.64E-02,10.12778,0.1739,5
188.90401,146.57001,-2.65E-02,10.12875,0.17383,5
188.783,146.5825,-2.51E-02,10.13165,0.17376,5
188.658,146.595,-3.07E-02,10.13359,0.17369,5
188.536,146.6075,-2.93E-02,10.13359,0.17362,5
188.412,146.62,-3.07E-02,10.13553,0.17355,5
188.286,146.63251,-3.07E-02,10.13649,0.17347,5
188.168,146.645,-2.72E-02,10.13649,0.1734,5
188.04601,146.6575,-2.58E-02,10.13649,0.17333,5
187.925,146.67,-2.58E-02,10.13649,0.17326,5
187.797,146.6825,-2.59E-02,10.13552,0.17318,5
187.687,146.69501,-2.94E-02,10.13552,0.17312,5
187.556,146.7075,-2.66E-02,10.13456,0.17304,5
187.44099,146.72,-2.73E-02,10.13359,0.17298,5
187.325,146.7325,-2.59E-02,10.13166,0.17291,5
187.209,146.745,-2.73E-02,10.12972,0.17283,5
187.08,146.75751,-2.52E-02,10.12875,0.17276,5
186.972,146.77,-2.66E-02,10.12585,0.1727,5
186.839,146.7825,-2.59E-02,10.12391,0.17262,5
186.71001,146.795,-2.66E-02,10.12294,0.17255,5
186.59801,146.8075,-2.46E-02,10.12197,0.17248,5
186.476,146.82001,-2.53E-02,10.121,0.17241,5
186.36301,146.8325,-2.60E-02,10.121,0.17234,5
186.228,146.845,-2.67E-02,10.12004,0.17226,5
186.11501,146.8575,-2.81E-02,10.12004,0.1722,5
185.99899,146.87,-2.60E-02,10.12004,0.17213,5
185.871,146.88251,-2.39E-02,10.12101,0.17205,5
185.759,146.895,-2.60E-02,10.12101,0.17199,5
185.63901,146.9075,-2.60E-02,10.12198,0.17192,5
185.513,146.92,-2.39E-02,10.12294,0.17184,5
185.383,146.9325,-2.11E-02,10.12391,0.17177,5
185.272,146.94501,-2.18E-02,10.12488,0.1717,5
185.13901,146.9575,-2.33E-02,10.12681,0.17162,5
185.02,146.97,-2.33E-02,10.12972,0.17156,5
184.90401,146.9825,-2.54E-02,10.12972,0.17148,5
184.791,146.995,-2.12E-02,10.13165,0.17142,5
184.677,147.00751,-2.19E-02,10.13068,0.17135,5
184.556,147.02,-2.05E-02,10.13069,0.17128,5
184.42999,147.0325,-2.33E-02,10.12875,0.17121,5
184.326,147.045,-2.05E-02,10.12681,0.17115,5
184.196,147.0575,-2.05E-02,10.12584,0.17107,5
184.06799,147.07001,-1.91E-02,10.12487,0.171,5
183.95399,147.0825,-1.77E-02,10.12391,0.17093,5
183.839,147.095,-1.84E-02,10.12391,0.17086,5
183.72501,147.1075,-1.91E-02,10.12391,0.1708,5
183.601,147.12,-1.91E-02,10.12488,0.17072,5
183.48399,147.13251,-1.84E-02,10.12488,0.17065,5
183.338,147.145,-1.92E-02,10.12585,0.17057,5
183.245,147.1575,-1.28E-02,10.12585,0.17051,5
183.131,147.17,-1.49E-02,10.12585,0.17045,5
183.021,147.1825,-1.42E-02,10.12682,0.17038,5
182.896,147.19501,-1.42E-02,10.12682,0.17031,5
182.771,147.2075,-1.21E-02,10.12778,0.17024,5
182.66299,147.22,-1.71E-02,10.12681,0.17017,5
182.53999,147.2325,-1.64E-02,10.12681,0.1701,5
182.431,147.245,-1.71E-02,10.12778,0.17004,5
182.306,147.25751,-1.99E-02,10.12875,0.16996,5
182.19901,147.27,-1.71E-02,10.12875,0.1699,5
182.075,147.2825,-1.43E-02,10.12972,0.16983,5
181.953,147.295,-1.14E-02,10.13068,0.16976,5
181.828,147.3075,-1.43E-02,10.13165,0.16968,5
181.71201,147.32001,-1.57E-02,10.13165,0.16962,5
181.599,147.3325,-1.36E-02,10.13262,0.16955,5
181.47701,147.345,-1.50E-02,10.13359,0.16948,5
181.35899,147.3575,-1.29E-02,10.13456,0.16941,5
181.246,147.37,-1.57E-02,10.13552,0.16934,5
181.132,147.38251,-1.57E-02,10.13456,0.16928,5
181.01199,147.395,-1.36E-02,10.13263,0.16921,5
180.907,147.4075,-1.36E-02,10.13069,0.16914,5
180.787,147.42,-1.29E-02,10.12875,0.16907,5
180.67101,147.4325,-1.36E-02,10.12778,0.16901,5
180.55299,147.44501,-9.31E-03,10.12682,0.16894,5
180.43401,147.4575,-1.00E-02,10.12585,0.16887,5
180.319,147.47,-1.43E-02,10.12488,0.1688,5
180.2,147.4825,-7.17E-03,10.12391,0.16873,5
180.088,147.495,-1.22E-02,10.12391,0.16867,5
179.974,147.50751,-1.08E-02,10.12391,0.1686,5
179.856,147.52,-1.65E-02,10.12391,0.16853,5
179.73199,147.5325,-1.36E-02,10.12488,0.16846,5
179.619,147.545,-1.08E-02,10.12585,0.16839,5
179.50301,147.5575,-8.63E-03,10.12682,0.16832,5
